KCH DO BRASIL - SERVIÇOS ANTECORROSIVOS;09.474.259/0001-49;;EMPRESAS DE PINTURAS
ANISIO BOIKO IMPERMEABILIZAÇÕES ME;08.262.757/0001-65;;EMPRESAS DE PINTURAS
ARMANI IMPERMEABILIZAÇÕES LTDA EPP;09.107.777/0001-24;;EMPRESAS DE PINTURAS
AQUARELA COMERCIO E PINTURAS IND LTDA;59.005.876/0001-73;;EMPRESAS DE PINTURAS
CLAUDENILTON  PINHEIRO DE OLIVEIRA PINTURA;07.298.390/0001-77;;EMPRESAS DE PINTURAS
JL COM E PINT INDUSTRIAIS LTDA ME;04.291.632/0001-02;;EMPRESAS DE PINTURAS
EVERTON APARECIDO GOBI ME;11656743/0001-30;;EMPRESAS DE PINTURAS
PINTERCON COM. REC. E PINTURA LTDA;04.528.168/0001-25;;EMPRESAS DE PINTURAS
MC DA SILVA COM & SERV EPP;46068425/0001-33;;EMPRESAS DE PINTURAS
CULICHI IMPERMEABILIZAÇÃO LTDA;08219195/0001-77;;EMPRESAS DE PINTURAS
ELIAS RAIMUNDO DA SILVA PINTURAS ME;125526210001-67;;EMPRESAS DE PINTURAS
RJC SINALIZAÇÃO URBANA LTDA;12420273/0001-74;;EMPRESAS DE PINTURAS
IMPERMEABILLI SERV DE IMPERM LTDA;05773755/0001-42;;EMPRESAS DE PINTURAS
T.S.R. COMERCIAL LTDA;11.481.634/0001-20;;EMPRESAS DE PINTURAS
ERINALDO ALVES PEREIRA PINTURAS ME;11761336/0001-93;;EMPRESAS DE PINTURAS
DAVILA E PEREIRA CONSTRUÇÃO CIVIL LTDA - ME;10377552/0001-77;;EMPRESAS DE PINTURAS
ATELIE DO VIDRO COM. E SERV. LTDA-ME;01.847.594/0001-33;ateliedovidro@uol.com.br,;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
COLOR GLASS VIDROS PLANOS LTDA-ME;57.247.991/0001-29;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
UNIVIDROS CASA ESP. EM VIDROS LTDA-ME;03.283.938/0001-54;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
VIDRAÇARIA FREITAS LTDA;03.905.078/0001-43;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
CASA DE VIDROS SANTAS CATARINA;43.038.728/0001-15;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
SCARANO & SCARANO LTDA-ME;62.977.541/0001-21;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
VIDRÁLIA DE BARÃO GERALDO COM. DE VIDR. LTDA;47.486.279/0001-29;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
 A. JORGE & CIA LTDA;61.591.798/0001-88;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
ISOGLAS VIDROS ESPECIAIS LTDA;53.841.672/0001-96;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
VIDRAÇARIA ARATILEX LTDA-ME; 00.380.499/0001-00;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
VIDRAÇARIA BRASIL 500 ANOS LTDA-EPP;03.905.078/0001-43;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
UNIÃO SERVIÇOS ;04.666.896/0001-01;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
VEDRONI;;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
SERGIO ANTONIO VINHA -ME;06.317.490/0001-30;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
CRISTALTEM COMERCIO DE VIDROS LTDA - ME;69.348.837/0001-22;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
RIBERVIDROS COMERCIO DE VIDROS LTDA;71.923.866/0001-12;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
EGLASS VIDRAÇARIA LTDA ME;01.197.849/0001-60;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
COMERCIO DE BOX E VIDROS TREVO LTDA - ME;02.448.031/0001-35;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
A C VIDROS COMERCIO LTDA - ME;65.968.554/0001-22;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
3D MARMORARIA COMERCIO DE PEDRAS E GRANITOS LTDA - ME;07.388.351/0001-60;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
SERVIDROS COM E SERV DE VIDROS LTDA;61.080.180/0001-53;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
LA FIBRA IND. ARTEFAT. DE FIBRAS DE VIDRO;05.759.820/0001-85;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
MARMORARIA STRAPASSON;56.424.013/0001-42;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
COMERCIO DE PEDRAS SANTA RITA;10.679.347/0001-66;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
GONÇALVES DA COSTA COM DE MÁRMORES  E GRANITOS LTDA;10.679.872/0001-81;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
SILVA E PAES COM DE VIDROS LTDA ME;;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
PEDRA GRANDE MARMORES E GRANITOS LTDA;01811552/0001-42;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
GOLDEN ESQUADRIAS E VIDROS LTDA;06.248.700/0001-86;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
MAXXI VIDROS COM LTDA ME;;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
MARIA JOSE T DE SOUZA;10784182/0001-92;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
ALEXANDRE GOMES DOS SANTOS;11671556/0001-26;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
CAMARGRAN COMERCIO DE MARMORE E GRANITO LTDA ME;04713843/0001-96;;EMPRESSAS DE VIDRAÇARIA/MARMORARIA
BARÃO CALHAS LTDA-ME;74.419.334/0001-30;;CALHAS COIFAS TELAS
UNICOIFAS SIST. DE EXAUSTÃO LTDA;65.975.856/0001-28;;CALHAS COIFAS TELAS
CJ LAGRANHA CALHAS-ME;96.631.510/0001-36;;CALHAS COIFAS TELAS
TELABRAS COMÉRCIO DE ARAMES E TUBOS LTDA;57.796.278/0001-34;;CALHAS COIFAS TELAS
TELAME IND. E COM. LTDA;51.313.211/0001-15;;CALHAS COIFAS TELAS
CALHAS DALBEM IND. E COM. LTDA;44.582.369/0001-25;;CALHAS COIFAS TELAS
CALHAS DIAS CAMPINAS COM. LTDA-ME;05.153.303/0001-68;;CALHAS COIFAS TELAS
CALHAS GOTA D'AGUA -ME;05.006.559/0001-42;;CALHAS COIFAS TELAS
SITELA IND.DE PRÉ-MOLDADOS E TELAS  LTDA;56.854.391/0001-66;;CALHAS COIFAS TELAS
4 P CALHAS E ACESSÓRIOS LTDA;02.418.296/0001-90;;CALHAS COIFAS TELAS
CALHAS SÃO JOSÉ LTDA;50.223.809/0001-50;;CALHAS COIFAS TELAS
ELAINE CRISTINA FOGAGNOLI-ME;05.403.507/0001-00;;CALHAS COIFAS TELAS
CAMP-COIFAS IND. E COM. LTDA-ME;61.132.486/0001-06;;CALHAS COIFAS TELAS
VALDEIR PEREIRA COSTA CALHAS-ME;04.106.875/0001-23;;CALHAS COIFAS TELAS
APARECIDO DONIZETE LEITE-ME;04.873.234/0001-02;;CALHAS COIFAS TELAS
ART COIFAS COM. VAREJ. DE COIFAS E SERV. LTDA;07.049.878/0001-60;;CALHAS COIFAS TELAS
MICHEL A R HERNANDES CALHAS - ME;02.667.032/0001-70;;CALHAS COIFAS TELAS
CALHAS LIDER COM. E PREST. DE SERV. LTDA-ME;02.317.560/0001-08;;CALHAS COIFAS TELAS
ELITO J. BASSANESI-ME;64.638.596/0001-32;;CALHAS COIFAS TELAS
RAIMUNDO FRANCISCO DE SOUZA CALHAS ME;01.150.550/0001-50;;CALHAS COIFAS TELAS
CALHAS CAMARGO & BRITO LTDA;09.080.472/0001-76;;CALHAS COIFAS TELAS
4P CALHAS E ACESSÓRIOS LTDA EPP;02.418.296/0001-90;;CALHAS COIFAS TELAS
MARCOS PAULO DA SILVA TELHADISTA-ME;06.215.124/0001-70;;CALHAS COIFAS TELAS
ALAMBRACAMP PRESTACAO DE SERVICOS EM ALAMBRADOS LTDA;06.190.362/0001-79;;CALHAS COIFAS TELAS
FELIPE OLIVEIRA GERATO-ME;08.081.830/0001-00;;CALHAS COIFAS TELAS
F. DOS SANTOS CALHAS - ME;07875900/0001-21;;CALHAS COIFAS TELAS
ORSATTI TERRAP. E PAVIMENTAÇÃO LTDA;46.021.135/0001-34;;TRANSPORTES GUINDASTES TERRAPLENAGEM 
L.L.TEIXEIRA & CIA LTDA;59.414.623/0001-53;;TRANSPORTES GUINDASTES TERRAPLENAGEM
MUNCK MAQ TRANSPORTES LTDA;03.909.067/0001-31;cristina@munckmaq.com.br,;TRANSPORTES GUINDASTES TERRAPLENAGEM
TRANSPORTES TATUAPÉ LTDA;01.500.285/0001-92;;TRANSPORTES GUINDASTES TERRAPLENAGEM
BRASTER TERRAPLENAGEM LTDA;01.603.476/0001-80;;TRANSPORTES GUINDASTES TERRAPLENAGEM
QUINTANA TERRAPL. E PAVIMENTAÇÃO LTDA;58.354.374/0001-95;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TERRATIVA TRASP. LOC. E COM. LTDA-EPP;04.604.539/0001-00;;TRANSPORTES GUINDASTES TERRAPLENAGEM
ANTONIO CARLOS ROSSETO;04.604.539/0001-00;;TRANSPORTES GUINDASTES TERRAPLENAGEM
MEGAPESO TRANSPORTES LTDA- EPP;03.013.129/0001-22;;TRANSPORTES GUINDASTES TERRAPLENAGEM
CUNZOLO LOC DE MAQ. E TRANSP. E REMOÇÃO LTDA;07.063.887/0001-06;;TRANSPORTES GUINDASTES TERRAPLENAGEM
C & ON TRANSP. ROD. LTDA-ME (CHARME TRANSP.);07.388.266/0001-00;;TRANSPORTES GUINDASTES TERRAPLENAGEM
ATLANTIDA DE P. COM. DE MAQ. EQUIP LOC. LTDA-ME;00.606.246/0001-01;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SOUZA & SOUZA LOC. DE VEÍCULOS LTDA;;;TRANSPORTES GUINDASTES TERRAPLENAGEM
COM.  AGRÍCOLA.CONVERD E PREST. DE SERV. LTDA;02.647.165/0001-85;;TRANSPORTES GUINDASTES TERRAPLENAGEM
VEDOMAQ - LUIZ HENRIQUE VEDOVAQTO-ME;01.457.056/0001-32;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TEDAN MUDANÇAS, TRANSP. E LOGÍSTICA LTDA;05.790.255/0001-19;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SOS ENTULHOS E COM. DE MAT. DE CONSTR. LTDA;01.564.868/0001-87;;TRANSPORTES GUINDASTES TERRAPLENAGEM
CHAREBEL DE OLIVEIRA CHAVES;;;TRANSPORTES GUINDASTES TERRAPLENAGEM
BRASIL EXPRESS MUDANÇAS E LOGÍSTICA LTDA;08.043.840/0001-43;;TRANSPORTES GUINDASTES TERRAPLENAGEM
KR TRANSPORTES PESADOS LTDA - ME ;07.063.887/0001.06;;TRANSPORTES GUINDASTES TERRAPLENAGEM
POLIMÉRICA MATERIAIS E CONS. ELÉT. LTDA;07.016.426/0001-82;;TRANSPORTES GUINDASTES TERRAPLENAGEM
MAQUINAS NISSEI LOCAÇÃO E TRANSPORTES DE CARGAS LTDA EPP;04.829.696/0001-14;;TRANSPORTES GUINDASTES TERRAPLENAGEM
WANIA FERREIRA DA SILVA ME;02.482.623/0001-73;;TRANSPORTES GUINDASTES TERRAPLENAGEM
GUINDASTES TATUAPE LTDA;04.049.438/0001-15;;TRANSPORTES GUINDASTES TERRAPLENAGEM
MARCOS DA SILVA RUIZ - ME;07.815.015/0001-57;;TRANSPORTES GUINDASTES TERRAPLENAGEM
LUIS CARLOS ARGUERRO;09.494.625/0001-21;;TRANSPORTES GUINDASTES TERRAPLENAGEM
COMERCIO TERRAPLENAGEM E PAV.GARCIA;49.401.052/0001-69;;TRANSPORTES GUINDASTES TERRAPLENAGEM
MOPRI TRANSPORTES LTDA;62.408.703/0001-00;;TRANSPORTES GUINDASTES TERRAPLENAGEM
RJS CAMPINAS TRANSPORTES LTDA ME;10.773.723/0001-87;;TRANSPORTES GUINDASTES TERRAPLENAGEM
IZABEL CRISTINA IUGAS MARQUES EPP;07.551.238/0001-54;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TERRAPLANAGEM E PAVIMENTADORA AMERICANA LTDA;69.018.034/0001-00;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TERRA IN EMPREENDIMENTOS IMOBILIARIOS LTDA;04.178.046/0001-56;;TRANSPORTES GUINDASTES TERRAPLENAGEM
GEREMIAS TRANSPORTES DE TERRAS E ENTULHO LTDA-EPP;62.207.329/0001-85;;TRANSPORTES GUINDASTES TERRAPLENAGEM
ELIAS LUIZ DE MORAIS ME;09215459/0001-87;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TERRATIVA TRANSPORTES, LOCACOES E COMERCIO LTDA-EPP;04.604.539/0001-00;;TRANSPORTES GUINDASTES TERRAPLENAGEM
AMANDA RODRIGUES ALBALADEJO;07498081/0001-40;;TRANSPORTES GUINDASTES TERRAPLENAGEM
ELISANGELA DE FATIMA AZANHA EPP;01719204/0001-40;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SS RETRO LOC TRANSPORTES E CONST LTDA;10257106/0001-29;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TRANSEQUIP TRANSP. E LOCAÇÃO LTDA;55.417.703/0001-01;;TRANSPORTES GUINDASTES TERRAPLENAGEM
MORAES TERRAPLENAGEM LTDA;00.383.878/0001-53;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SILVA ALVES TRANSP E PAV LTDA;09178171/0001-80;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SNJ TRANSPORTES LTDA;64605397/0001-28;;TRANSPORTES GUINDASTES TERRAPLENAGEM
PEVIDI RENTAL TRANSPORTE EXPRESS LTDA;68393834/0001-48;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TRANSPORTES TRANSCHAGAS LTDA;09568702/0001-40;;TRANSPORTES GUINDASTES TERRAPLENAGEM
CITUA MAQ ESPECIAIS LTDA;13990476/0001-69;;TRANSPORTES GUINDASTES TERRAPLENAGEM
BWR COM DE MAT DE CONST E TERRAP LTDA;07273572/0001-93;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SUMAQ LOCAÇÃO DE GUINDASTES E TRANSPORTES ESPECIAIS;49520760/0001-19;;TRANSPORTES GUINDASTES TERRAPLENAGEM
TRANSSOL LOCAÇÕES E TRANSPORTES LTDA - ME;11026972/0001-71;;TRANSPORTES GUINDASTES TERRAPLENAGEM
IRMÃOS MORAIS LOCAÇÃO E TRANSP DE MAQ E COM DE MAT PARA CONST LTDA - ME;06977199/0001-99;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SANTA FÉ TRANSPORTES E LOCAÇÃO LTDA - ME;14741127/0001-76;;TRANSPORTES GUINDASTES TERRAPLENAGEM
AGUIA DOURADA LOCAÇÃO E TERRAPLANAGEM LTDA - EPP;11139790/0001-07;;TRANSPORTES GUINDASTES TERRAPLENAGEM
RETROCAMP TERRAPLANAGEM LTDA EPP;08982207/0001-10;;TRANSPORTES GUINDASTES TERRAPLENAGEM
DONZELINI & GOETHE LTDA ME;04740821/0001-15;;TRANSPORTES GUINDASTES TERRAPLENAGEM
SERVICOS DE TRANSPORTES PECCHIA LTDA - ME;07675898/0001-47;;TRANSPORTES GUINDASTES TERRAPLENAGEM
ELEVADORES SATURNO LTDA-ME;67.517.227/0001-80;;ELEVADORES
ETHEL SAFETY SERV. E TECN. P/ ELEVADORES LTDA;63.023.253/0001-09;;ELEVADORES
ESPEL ELEVADORES ESPECIALIZADOSLTDA;56.851.769/0001-78;;ELEVADORES
ELEVADORES VILARTA LTDA;54.222.401/0001-15;;ELEVADORES
GERAL ELEVADORES LTDA;03.957.085/0001-99;;ELEVADORES
SENA DE ALLMEIDA E SANTOS ALMEIDA LTDA;05.333.853/0001-69;;ELEVADORES
CREL ELEVADORES LTDA;45.172.046/0001-26;;ELEVADORES
J. MODESTO DO NASCIMENTO E CIAQ LTDA;07.866.444/0001-53;;ELEVADORES
LOVISON - MONTAGEM DE ELEVADORES S/C LTDA;00.270.822/0001-92;;ELEVADORES
BASS ELEVADORES;;;ELEVADORES
THYSSENKRUPP ELEVADORES AS;90347840/0024-04;ecalache@thyssenkruppelevadores.com.br,;ELEVADORES
DD JUNIOR DEDETIZAÇÃO ECOLÓGICA LTDA;48.190.607/0001-08;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
SANISA HIGIENIZAÇÃO E SANITIZAÇÃO S/C LTDA-ME;58.393.521/0001-36;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ADPA SANEAMENTO AMBIENTAL LTDA;02.729.831/0001-24;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
IMPACTO CONTROLE DE PRAGAS LTDA-ME;03.267.141/0001-63;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
AGRICAMP PREST. DE S. DE C. DE PRAGAS LTDA-ME;05.521.354/0001-03;agricamp@agricamp.com.br, agricamp.vendas@uol.com.br,;DEDETIZAÇÃO/ DOMISSANITÁRIOS
JOSÉ MANUEL GOMES DA SILVA-ME;06.306.130/0001-33;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
MARCOS AURÉLIO DA COSTA SANTOS-ME;05.677.757/0001-38;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
VALITEC COMERCIAL DE LIMPEZA TÉCNICA LTDA;59.670.661/0001-77;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
A DETECTA DEDETIZADORA LTDA;;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
AMBIENTEC SERVIÇOS E COMÉRCIO LTDA-EPP;53.734.463/0001-43;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
GOBBI LIMP. DDEDET. DESENT E COM.PR. LIMP LTDA;05.259.847/0001-09;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
D D CAMP SERVIÇOS DE DESISENT. S/C LTDA ME;00.174.423/0001-28;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
C.R.P. SILVEIRA - EPP;05.331.094/0001-03;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
HELPINSECT HIGIENIZACAO E CONTROLE DE PRAGAS LTDA - ME;04.595.323/0001-26;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
DEFENZZA ASSESSORIA E SERVICOS TECNICOS LTDA;01.472.035/0001-96;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
TECPRAG TECNOLOGIA E CONTROLE DE PRAGAS LTDA - EPP;74.701.640/0001-65;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
GALLANI-PREST. DE S. E COM.P.DE LIMPEZA;07.403.962/0001-30;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ELETRIZANTE CATAI E CATA LTDA EPP;02.013.873/0001-64;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
NATDARWIN DOMISSANITARIOS LTDA ME;09.511.496/0001-32;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
SODALITA INFORMATICA E TELECOM LTDA;00.426.209/0001-11;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ARAUJO & ALBARRACIN TELEC LTDA ME;07.439.443/0001-22;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
HIDRELEC DESENTUPIDORA LTDA ME;03.050.266/0001-37;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
BRASIL LAN COM E SERV INFORM E TELEC LTDA;09.391.633/0001-42;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
AR ENGENHARIA ELETRICA LTDA;02.418.423/0001-51;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
TERWAN ENG DE ELETRICIDADE IND E COM;45.209.863/0001-01;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
EHC ELÉTRICA E HIDRÁULICA LTDA EPP;45.778.123/0001-96;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
SEAL TELECOM COM E SERV TELECOM LTDA;58.619.404/0001-48;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
EXPENET TELEMATICA LTDA;65.549.479/0001-65;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
BITMÍDIA INFORMÁTICA LTDA;74467523/0001-89;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
APEX CONST E INSTALAÇÕES LTDA;02277298/0001-07;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
MARJORY KORITIAKI SAES ME;68905595/0001-68;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
LFN LISBOA SERV EM MAN ELET - ME;10230663/0001-56;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
LUCIA HELENA MARQUES BOITUVA ME;03449773/0001-48;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
SGS PEST CONTROL;07283002/0001-84;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ENGENEWMAN INST E MONT ELETRICAS;;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ENGEPRA COM E SERV LTDA;00394118/0001-41;daiane@engepraeletrica.com.br,;DEDETIZAÇÃO/ DOMISSANITÁRIOS
SIARCON COMERCIAL INSTALADORA LTDA;02.541.727/0001-01;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
CONTROLINSET LTDA.;00.637.148/0001-31;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
CONTROLE OP DE PRAGAS AMBIENTAL LTDA;07.177.647/0001-32;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
FUSÃO MONTAGENS ELETRICAS LTDA;;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
GETESI INDUSTRIA DE EQUIPAMENTOS ELETRONICOS E SISTEMAS LIMITADA-ME;07.685.835/0001-71;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
CCPU - CONTROLE DE PRAGAS, TRATAMENTOS FITOSSANITARIOS LTDA;02.495.188/0010-02;comercial@ccpu.com.br,;DEDETIZAÇÃO/ DOMISSANITÁRIOS
AVSIS SOLUÇÕES EM INFORMATICA LTDA;09943115/0001-94;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
GMARC SOL EM TELECOM LTDA;11333041/0001-16;carla@gmarc.com.br,;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ECS Com de Mat Eletricos e Hidraulicos Ltda;07955474/0001-36;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
ELETROLAB IND COM EQUIP LAB LTDA;67897538/0001-11;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
A.R. MONTAGENS E INSTALAÇÕES LTDA;11460.897/0001-52;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
JOSE ANDRADE DESINSETIZAÇÃO ME;09550810/0001-96;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
C&C AMBIENTAL COM E SERV LTDA;13.244.870/0001-58;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
METROPOLITANA LIMPA-FOSSA E DESENTUPIDORA LTDA;73518094/0001-69;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
FILAB CONTROLE DE CONTAMINAÇÃO LTDA ME;04228119/0001-77;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
TERMITEK ENGENHARIA E CONSULTORIA EM CONTROLES DE PRAGAS LTDA EPP;02452483/0001-90;;DEDETIZAÇÃO/ DOMISSANITÁRIOS
CAMARGO COM. DE ARTIGOS P/ JARDINS LTDA;01.849.856/0001-07;;JARDINAGEM
PAISAGEM COM. DE PLANTAS LTDA;00.268.098/0001-62;;JARDINAGEM
ROBERTO MOMBERG DE OLIVEIRA LTDA-ME;71.957.914/0001-93;;JARDINAGEM
MAC FLORA PAISAGISMO E MUDAS LTDA;46.122.693/0001-96;;JARDINAGEM
PAULIGARDEM COM. E SERVIÇOS LTDA-ME;04.284.343/0001-86;;JARDINAGEM
FLORICULTURA CAMPINEIRA LTDA;46.028.551/0001-64;;JARDINAGEM
SANGRA DÁQGUA COM. E SERV. LTDA. - ME;04.052.474/0001-38;;JARDINAGEM
REINALDO PETTINARI PENNA MAGLIONI - ME;11.989.950/0001-07;;JARDINAGEM
VERDEPRESSA COM. E EQUIP.P/ IRRIG. E PAIS. LTDA;00.693.659./0001-70;;JARDINAGEM
JENIFER REGINA  DEMONTE-ME;07.474.592/0001-22;;JARDINAGEM
JZ PRESTADORA DE SERVIÇOS S/C LTDA;01.863.185/0001-20;;JARDINAGEM
GRAMACON COM. DED GRAMAS LTDA;65.723.520/0001-78;bruna.gramacon@gmail.com,;JARDINAGEM
GRAMAS ALVORADA;04.474.183/0001-38;;JARDINAGEM
MARIA VILNAIDE RIBEIRO SIMIONATO-ME;08.249.359/0001-09;;JARDINAGEM
PAULO SERGIO CAMARGO E CIA LTDA - ME;01.849.856/0001-07;;JARDINAGEM
PAULO PEDRO DA SILVA JARDINAGEM - ME;07.571.319/0001-16;;JARDINAGEM
PRODUTORA DE GRAMAS EGASHIRA LTDA-ME;04.152.454/0001-39;;JARDINAGEM
PAULO DE SOUZA RIBEIRO ME;07.348.179/0001-11;;JARDINAGEM
TONY D.P. SERVICOS DE JARDINAGEM - SEMPRE VERDE;08.947.039/0001-22;;JARDINAGEM
ALL VASO COMERCIO DE VASOS E PLANTAS LTDA ME;09.017.550/0001-98;;JARDINAGEM
E.J.A SERVIÇOS DE JARDINAGEM E LIMPEZA;10.242.607/0001-31;;JARDINAGEM
IRRISHOP EQUIPAMENTOS DE IRRIGAÇÃO LTDA;73.149.577/0001-33;;JARDINAGEM
DELLY MANUTENÇÃO EM CONST CIVIL LTDA;07388079/0001-19;;JARDINAGEM
ALT TEC SERVIÇOS TÉCNICOS EM GERAL LTDA;08.850.292/0001-63;;JARDINAGEM
COMERCIAL MEDEIROS LTDA ME;04.102.128/0001-17;;JARDINAGEM
FLORA JACARANDÁ COM DE PLANTAS E FLORES LTDA ME;09.337.628/0001-51;;JARDINAGEM
JOSÉ DE JESUS CARVALHO JARDINAGEM ME;07.187.932/0001-34;;JARDINAGEM
PATRÍCIA VILELA ME;03777789/0001-80;;JARDINAGEM
CV EXPRESSO ACESSORIOS PARA JARDIM LTDA-ME;07.375.133/0001-91;;JARDINAGEM
AMBIENTEC SERVICOS E COMERCIO LTDA;53.734.463/0001-43;;JARDINAGEM
GREVILIA COM DE FLORES E JARD LTDA;60621687/0001-04;;JARDINAGEM
A S DA SILVA PAISAGISMO-ME;11.127.717/0001-15;;JARDINAGEM
ALEXANDRE MANUEL JERONIMO;13313682/0001-34;;JARDINAGEM
PLANTERRA ANAL MEIO AMB E SERV LTDA;03592632/0001-80;;JARDINAGEM
BENEDITO FERREIRA DOS REIS SOBRINHO ;08.403.129/0001-52;;JARDINAGEM
DIAS & LOURENÇO HIGIENIZAÇÃO E CONSERVAÇÃO DE AMBIENTES LTDA;13603591/0001-33;;JARDINAGEM
E J A SERVIÇOS DE JARDINAGEM E LIMPEZA LTDA ME;10242607/0001-31;adm@ejaservicos.com.br,;JARDINAGEM
LOJA DE FLORES FLORA NATIVA LTDA - ME;04022542/0001-16;;JARDINAGEM
CENTER TOLDOS ;66.702.291/0001-78;;TOLDOS DECORAÇÕES CORTINAS 
TOLDOS LONDRES IND. E COM. DE T. E COB. LTDA-ME;57.899.833/0001-53;;TOLDOS DECORAÇÕES CORTINAS
RA COM. DEPERSIANAS;46.494.654/0001-10;;TOLDOS DECORAÇÕES CORTINAS
TOLDOS UNIVERSAL IND. E COM. LTDA ;03.917.830/0001-76;;TOLDOS DECORAÇÕES CORTINAS
SR COM. DE CARPETES EM GERAL LTDA;02.452.030/0001-64;;TOLDOS DECORAÇÕES CORTINAS
